韩风源烧烤涮自助餐厅(登封店),0371-62991188,登封市少林大道223号（新世纪大酒店东隔壁）
甜咪公主,15036045057,登封市中岳大街西段（中岳大街与少室路交叉口向东50米路北）
麦田咖啡馆,18377352799,登封市嵩阳路与魁星街交叉口北200米路东
37°纸包鱼,18337169186,登封市卢店镇民族路与文化路交叉口北20米路西
巴蜀巡抚麻辣江湖?麻辣烫,15038143219,登封市崇高路与崇福路交叉口东100米路北
刘富顺烧烤,13837143582,登封市光明路与东关街交叉口北10米
全口福大碗面?焖炒鸡?大盆骨,13071076819,登封市崇高路与少室路交叉口向西10米路南
天成川菜馆,15639904900,登封市守敬路与中岳大街交叉口向南15米
翔悦快捷酒店,0371-62814868,登封市西十里铺村（G207国道岔路口南侧）
田雨家の寿司料理,15649875333,登封市南二环大润发3楼A区美食城
麻辣婆婆(崇高路店),0371-62822288,登封市崇高路与嵩山路交叉口东300米路北
湘情酱板,13592448218,登封市谷路街南段文庙街居委会（南一环与谷路街交叉口向南50米路西）
转身遇见挞,15137143112,登封市少室路与中岳大街交叉口向北25米路西
浪漫雪,18838015987,登封市洧河路与嵩山路交叉口向西5米路北
味觉旋转小火锅,13849097616,登封市嵩山路与大禹路交叉口南20米路西
四川饭店,13783516251,登封市崇高路与少室路交叉口向西100米路北（近观石巷）
千江月烤鱼火锅,0371-60163918/13592659567,登封市卢店镇民族路与237省道交叉口北200米路西
众品大虾(大冶旗舰店),18037190953,登封市大冶镇润天路中段中发宾馆对面
王记精品刀削面,15093328219,登封市守敬路与少林路交叉口南300米路西
粒栗皇,18339983668,登封市西商埠街十字口南50米路东粒栗皇
鸿源羊肉馆(颍河路),13938508815,登封市守敬路与颖河路交叉口向西70米路北
风波庄酒家(登封分舵),0371-62888966,登封市守敬路与中岳大街交叉口向北150米路西
御尚鹅干锅自助火锅,15515549505,登封市冯唐线唐庄二中西200米路南
福临门酒店,18939526329,登封市嵩阳路与崇高路交叉口向北50米路东
楼兰椒麻鸡饺子馆,17638129925,登封市少室路与南一环交叉口向南60米路西
远古烧烤,15639065868,登封市嵩阳路与南一环交叉口向西150米路北
墨?居,0371-62868899,登封市崇福路与大禹路交叉口向西50米
食客源黄焖鸡米饭,17136098333/13937113841,登封市通达路与南一环交叉口向北50米路东（苹果园居委会）
文惠山庄?餐饮部,0371-56903777,登封市白沙湖风景区
湘水谣餐厅,0371-62739666,登封市南一环与少室路交叉口西行5米路南
小贝贝烧烤(南环二路店),0371-55388866,登封市南一环与少室路路口南100米路东
西施猪蹄(嵩山路店),13676925666,登封市嵩山路与大禹路交叉口东南角
鲜味羊肉面馆,15324971908,登封市少室路与南一环交叉口向东50米路南
馋掉牙开心花甲粉店,13603842710,登封市少林大道南农村信用合作社旁
杨记风味小吃,13703716553,登封市守敬路与少林大道交叉口南300米隆达超市对面
西木茶食?茶饮?轻食?甜点,15638197666,登封市少室路与大禹路路口向南100米路东（顶点娱乐北50米路东）
秘制炒柴鸡(登封总店),13323815399,登封市少室路与少林路路口南30米路东
柚枧鲜茶,18638196933,登封市市区嵩山路北段1巷1号（嵩山路与崇高路交叉口北150米路西）
胡同里网烧(全国连锁登封店),15617833682/13683836882,登封市崇高路与滨河路路口东50米路北（银座KTV隔壁）
乡村小吃,13653811833,登封市大禹路与书院河路交叉口向西20米路南
街角炸货铺纯手工炸串,16696090008,登封市爱民路与菜园路交叉口
晋南秘制麻花店,13111295889,登封市少室路小学北300米
聚宝源铜锅涮,0371-62856999,登封市嵩山路与滨河路交叉口东100米路北（嵩山路桥头炫烨KTV东100米）
光头烤羊排小区不夜城,0371-62878350/15236207516,登封市少林小区明月路56号
茶之源饮品店,18703629660,登封市少室路101号（嵩溪园）
小北门嵩岳虾皇毛肚火锅,0371-62736686,登封市少室路与南一环交叉口向南50米路东
师徒情东辰艺厨,15738396345,登封市颍河路与书院河路交叉口西20米路南
农场农夫烤鸡(登封店),15803857799,登封市嵩山路与少林大道交叉口南100米（老千惠超市对面）
旺角美食,17122133888,登封市东关街与嵩山路交叉口东100米路南
阿里大盘鸡,15938705567,登封市嵩山路与大禹路交叉口向北300米路西
小顶山农家院,0371-60956168/18638925567,登封市少林大道中岳庙后门
锦亿商贸行,13592515685,登封市阳城路中凯龙城A1三单元
全口福大碗面大盆骨,15517169910,登封市颍河路与谷路街交叉口向东20米路南
半糖主义私家烘焙屋,13938590363,登封市颖河路嵩景花园北门
小馋猫面包坊,0371-60269639/15238601882,登封市沈福路98号（唐庄超凡网络正对面）
宫廷醉仙鸭,13526857954,登封市嵩山路与洧河路交叉口东北角
禅缘食府,18339262241,登封市207国道少林办初中对面
范记农家大盘鸡,13838146836,登封市少室路与南一环交叉口向南50米路东
农家特色烧菜馆,18236766685,登封市G207国道嵩山少林寺永泰寺入口对面
好运来蛋糕(白坪新区店),0371-56032086/13783511128,登封市谷路街与南一环交叉口向南20米路东
嵩牧鲜奶,15538353753,登封市谷路街与颍河路交叉口向南100米路西
小鸡快跑(爱民路店),15937189036,登封市爱民路24号（爱民路嵩山路交叉口西南角）
蚨祥美食屋,13071038111,登封市崇福路18号（崇高路崇福路交叉口南100米路东）
龙腾火锅(登封店),0371-62866668,登封市阳城路中信银行西隔壁
龙门花甲,18039107663,登封市东关街（登封市市区东关街与光明路交叉口东100米路北）
农家特色土菜馆,15136298674,登封市少林办事处东郭店村少林派出所东150米路北
夜味,14788888908,登封市嵩山路嵩溪园西二巷6号（滨河路环山路向北20米路东）
你我她约吧简餐吧,13203842567,登封市市区高庄老街守敬路居委会（隆达超市对面向西50米路南）
丁香婆牛肉(洧河路店),15295312888,登封市洧河路与嵩山路交叉口向西50米路南
会缘小厨,13298103357,登封市洧河路与少室路交叉口向东100米路南
陈家牛肉,15937137306/13598056573,登封市嵩阳街道嵩山路泓源住宅小区对面
你和我茶餐厅,18569958678,登封市嵩阳路与颖河路交叉口向北50米路西
绿色家园,13213126538,登封市禅宗少林音乐大典北300米（少林寺附近，音乐大典旁边）
乡老坎美食城,13213098012,登封市颖河路中段（颖河路与嵩山路向西五十米路北）
少林寺欢喜地素斋馆,0371-62748718/67300168,登封市登封嵩山少林寺寺院侧
嵩情园快捷酒店,13503826605,登封市郑州近郊二零七国道板凳沟桥北500米
肯德基(少林大道店),0371-62705893,登封市少林大道231号尚城国际二期东北角一层，二层
此时此地,0371-62739005,登封市太室路与滨河路交叉口向南500米路东（诸葛烤鱼河对面）
亿家人胡辣汤,17703828233,登封市洧河路嵩阳路交叉口东北角
老乔干果批发,18539919938,登封市西关街与嵩阳路交叉口西50米路南
少林办大自然饭店,15890055398,登封市少林办王庄村张庄
约吧,15093162456,登封市市区崇高路西段双溪园居委会（少室路与崇高路交叉口往西400米路北）
嵩岳民宿餐饮,13137708202,登封市207国道160号嵩岳商务大酒店往南30米
膳食斋,0371-56903777,登封市宣化镇蔡沟村文惠山庄附近
My Dear主题小火锅,0371-69039996/19939951930,登封市嵩山路与南二环路口（大润发商场三楼）
龙江情熏酱面馆,18595754111,登封市崇高路与书院河路交叉口向西88米路南
河南登封禅居饭店,0371-55850028,登封市少林寺景区内
芭贝淇奶茶,17516516985,登封市崇高路与少室路交叉口居北
嵩山868蜜蜂园,13676920430,登封市少室路太室路交叉口地质公园往北100米路西
皇室风味水饺,13592497971,登封市福佑路与玉带路北500米
盼盼果园,15036141383,登封市少林路妇幼保健院（二院）对面
姐妹手擀面,13523057375,登封市洧河路与菜园路交叉口向东100米路南
闪记鲜牛羊肉店,15238055192,登封市鸡鸣街爱民路交叉口东北角（嵩阳路爱民路交叉口向东200米路北）
嵩山土特产商行,18336017117,登封市北长春园火庙巷12巷2号
锅圈食汇,13123244222,登封市市区谷路街南段（谷路街与洧河路向南100米路西）
巴洛克旅馆,0371-62901666/56512316,登封市大禹路与滨河路交叉口往东30米路南
千惠时尚酒店,0371-62983777,登封市颖河路与谷路街交叉口向东10米路南
林源精品酒店,0371-62752777/62871466,登封市太室路与少室路交叉口东100米路南（嵩阳书院斜对面）
柏琳主题酒店,0371-60167567,登封市少室路与中岳大街交叉口南300米路东
登封云翔商务酒店,0371-62866605/62722999,登封市中岳大街与日?街交汇处东北角
佰亨酒店(嵩阳书院店),0371-62752333,登封市大禹路与书院河路交汇处西南角（近嵩山景区）
kiss主题酒店,0371-62711966/18538400789,登封市嵩山路与颖河路交汇处东200米路北
登封颐舍登峰酒店(嵩山少林寺店),0371-62706111,登封市禅武大道与大禹路交叉口东100米路南（近塔沟武校，郑大体院）
少林寺嵩山宾馆,0371-62749078,登封市207国道少林寺停车场东50米（加油站下方80米）
嵩山少林商务酒店,0371-55855000,登封市少林景区入口西100米，207国道旁
万度商务酒店,0371-69058666,登封市中岳大街与少室路交叉口西北角（登封西站对面）
登封禅武大酒店,0371-62808833,登封市大禹路西段鹅坡岭（近鹅坡武校、塔沟武校）
嵩山客栈,0371-67318555/13937166191,登封市207国道与颖河路交汇处东500米
福缘居客栈,18639025993,登封市中岳嵩山景区内（地质公园北400米路西，近太室山入口）
春晖快捷酒店,0371-62902333,登封市菜园路与颍河路交叉口西北角
登封豪邸索普锐酒店,0371-62719777,登封市少林大道与天中路交汇处东北角（近中岳庙、锦鹏大厦）
玖隆商务酒店,0371-62881333,登封市大禹路滨河路交叉口东行20米路南
嵩景宾馆,0371-62749866/13592566672,登封市207国道少林景区停车场（加油站下方东80米）
少林寺悦来商务宾馆,0371-62745126/15188393056,登封市西郭店村少林景区加油站东30米（登封国道207）
雅馨时尚快捷宾馆,0371-62862692/13353719890,登封市颖河路客运总站西100米
居富安精品酒店,0371-62967888,登封市颖河路与少室路交叉口西南角国际商贸城
锦玉宾馆,0371-62950891,登封市告成镇矿务局路口向东100米路南
少林寺嵩情园快捷酒店,13503826605,登封市板凳沟桥北500米路北，近207国道
鑫源连锁酒店,0371-85036966/15515749111,登封市登封大道与少林大道交叉口南100米路东（近207国道）
隆源祥宾馆,0371-62863296,登封市菜园路与颍河路交叉口向北60米
紫洋快捷宾馆,0371-62888829,登封市大禹路与崇福路交叉口向北50米路西
翔悦快捷酒店,0371-62814868,登封市西十里铺村（G207国道岔路口南侧）
登封金扬宾馆,0371-53760208,登封市少室路与北环路（大禹路）交叉口东50米路南
郑州禅宗少林音乐大典,0371-62809111/62809222,登封市西十公里待仙沟景区内
少林寺景区,0371-62745599/2746661,登封市西北约13公里处207国道旁
塔林,0371-62745000,登封市少林寺院西300米
大熊山仙人谷,0371-62925666,登封市徐庄镇
嵩山少林文化旅游景区,0371-62749300/62745000,登封市嵩山国家风景名胜区
巴洛克旅馆,0371-62901666/56512316,登封市大禹路与滨河路交叉口往东30米路南
林源精品酒店,0371-62752777/62871466,登封市太室路与少室路交叉口东100米路南（嵩阳书院斜对面）
佰亨酒店(嵩阳书院店),0371-62752333,登封市大禹路与书院河路交汇处西南角（近嵩山景区）
登封颐舍登峰酒店(嵩山少林寺店),0371-62706111,登封市禅武大道与大禹路交叉口东100米路南（近塔沟武校，郑大体院）
少林寺嵩山宾馆,0371-62749078,登封市207国道少林寺停车场东50米（加油站下方80米）
嵩山少林商务酒店,0371-55855000,登封市少林景区入口西100米，207国道旁
禅宗少林音乐大典,0371-62809111,登封市西十公里待仙沟景区内（距少林寺7公里，三皇寨10公里）
登封禅武大酒店,0371-62808833,登封市大禹路西段鹅坡岭（近鹅坡武校、塔沟武校）
嵩山客栈,0371-67318555/13937166191,登封市207国道与颖河路交汇处东500米
登封豪邸索普锐酒店,0371-62719777,登封市少林大道与天中路交汇处东北角（近中岳庙、锦鹏大厦）
范家门景区,0371-62788888,登封市唐庄镇范家门村13号
嵩景宾馆,0371-62749866/13592566672,登封市207国道少林景区停车场（加油站下方东80米）
